source_id,answer_key,packet_id,blind_id,cisi,role,truth_class,target_text,expected_count,catalog_sign_count,source_path,source_exists,segmentation_status,segment_count,gap_count,source_status,source_note
d51744902af463b0,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2_answer_key.csv,directionality_no_overlay_packet_v2_label_masked_controls,D2_021,M-1458,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-004-001-617-142+,5,5,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1458_cisi_pakistan_n234_label_masked_context_source.png,True,exact_projection_gap_count,5,5,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
6059f05165776e66,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2_answer_key.csv,directionality_no_overlay_packet_v2_label_masked_controls,D2_022,M-365,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+527-550-033-705-220-415-060-550+,8,8,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_365_cisi_india_n126_label_masked_context_source.png,True,not_enough_projection_gaps,0,5,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
e680d8127ccf8c33,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2_answer_key.csv,directionality_no_overlay_packet_v2_label_masked_controls,D2_023,H-158,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+154-806-472-001-740-405-590+,7,7,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/H_158_cisi_india_n237_label_masked_context_source.png,True,exact_projection_gap_count,7,6,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
59fa4633338c630c,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2_answer_key.csv,directionality_no_overlay_packet_v2_label_masked_controls,D2_024,M-376,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,+740-100-176-002-861-533-717+,7,7,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_376_impression_a_existing_hard_negative_source.png,True,not_enough_projection_gaps,0,4,,Existing hard negative from prior M-70 packet.
1a7e6d2fb8d872d9,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2_answer_key.csv,directionality_no_overlay_packet_v2_label_masked_controls,D2_025,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,+740-055-002-861-603+,5,5,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1273_impression_a_existing_hard_negative_source.png,True,exact_projection_gap_count,5,8,,Existing hard negative from prior M-70 packet.
66aefdd57f880c29,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2_answer_key.csv,directionality_no_overlay_packet_v2_label_masked_controls,D2_026,M-534,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-321-407-845-033-705-235+,7,7,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_534_cisi_india_n35_label_masked_context_source.png,True,not_enough_projection_gaps,0,0,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
dac106cb1b13a052,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_001,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,+527-555-231-240-798+,5,5,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1320_A_diagnostic_v1_failed_source.png,True,exact_projection_gap_count,5,8,,"Fresh raw-page crop retained as a primary target under the forger protocol, but v1 overcount makes it a high-risk failure witness."
207ad430b4d2ff3f,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_002,H-665,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-004-060-692+,4,4,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/H_665_cisi_pakistan_n343_label_masked_context_source.png,True,exact_projection_gap_count,4,4,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
d199be74b18626ed,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_003,H-158,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+154-806-472-001-740-405-590+,7,7,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/H_158_cisi_india_n237_label_masked_context_source.png,True,exact_projection_gap_count,7,6,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
581bbdea26b7a3c2,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_004,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,+407-004-001-740-407-590-235+,7,7,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1310_A_recut_signband_source.png,True,exact_projection_gap_count,7,11,,Tighter M-1310 face recut after v1 reviewer noted edge fragments and counted 8 against 7.
4f940ae3e47b9ffc,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_005,M-534,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-321-407-845-033-705-235+,7,7,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_534_cisi_india_n35_label_masked_context_source.png,True,not_enough_projection_gaps,0,0,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
0521a398324da900,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_007,M-1523,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-585-033-705-233-235-806+,7,7,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1523_cisi_pakistan_n253_label_masked_context_source.png,True,not_enough_projection_gaps,0,3,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
164132f1bca346f3,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_008,M-567,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-061-845-240-798+,5,5,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_567_cisi_india_n34_label_masked_context_source.png,True,not_enough_projection_gaps,0,0,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
f6a7978f2f9096ca,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_009,M-525,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+423-003-001-900-740-690-435-255+,8,8,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_525_cisi_pakistan_n40_label_masked_context_source.png,True,not_enough_projection_gaps,0,2,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
5ecffabe34cba643,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_013,M-1458,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-004-001-617-142+,5,5,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1458_cisi_pakistan_n234_label_masked_context_source.png,True,exact_projection_gap_count,5,5,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
39e65859b7f4968c,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_014,M-376,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,+740-100-176-002-861-533-717+,7,7,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_376_impression_a_existing_hard_negative_source.png,True,not_enough_projection_gaps,0,4,,Existing hard negative from prior M-70 packet.
3a43e3588902dde3,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_015,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+001-740-923-033-706+,5,5,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,True,exact_projection_gap_count,5,6,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
51e2dcdfd48189f5,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_016,M-1315,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+617-142-240+,3,3,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1315_cisi_pakistan_n202_label_masked_context_source.png,True,exact_projection_gap_count,3,6,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
64a84d0c73667968,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_017,M-381,external_stress_control,existing_segmentation_instability_stress_control,+740-055-220-032-798-002-820+,7,7,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_381_panel_existing_stress_negative_source.png,True,exact_projection_gap_count,7,8,,Existing no-overlay stress control; prior blind reviews found segmentation instability.
7929b73e9e9d61d0,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_018,M-171,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-061-740-923-233-806-060-692+,8,8,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_171_cisi_india_n85_label_masked_context_source.png,True,not_enough_projection_gaps,0,3,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
d3fdcd602eb10416,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_019,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,+405-061-740-806+,4,4,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/H_654_A_recut_signband_source.png,True,exact_projection_gap_count,4,5,,"Tighter H-654 recut after v1 reviewer split 4 vs 5. Single public view, so not paired-view promotion-capable alone."
e7ce88b741b78b4a,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,+740-055-002-861-603+,5,5,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,True,exact_projection_gap_count,5,8,,Existing hard negative from prior M-70 packet.
dc6a418656122098,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_021,M-365,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+527-550-033-705-220-415-060-550+,8,8,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_365_cisi_india_n126_label_masked_context_source.png,True,not_enough_projection_gaps,0,5,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
1f93e31472f1d62b,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_022,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+405-004-001-139+,4,4,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,True,exact_projection_gap_count,4,4,,"Forger-recommended routed real negative. Context crop is cut from raw page, with all OCR word boxes inside the crop masked before blinding; still requires human leakage QA."
8c81ba1d44c423d7,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2b_answer_key.csv,directionality_no_overlay_packet_v2b_unique_target_controls,D2_023,M-811,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,+226-032-803+,3,3,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_811_A_diagnostic_v1_failed_source.png,True,exact_projection_gap_count,3,9,,"Fresh raw-page crop retained as a primary target under the forger protocol, but v1 overcount makes it a high-risk failure witness."
4fa00972c74651b1,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_001,M-1458,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-004-001-617-142+,5,5,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1458_cisi_pakistan_n234_label_masked_context_source.png,True,not_enough_projection_gaps,0,2,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
42dbf3cc77f383c9,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_002,M-171,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-061-740-923-233-806-060-692+,8,8,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_171_cisi_india_n85_label_masked_context_source.png,True,not_enough_projection_gaps,0,4,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
399f9ed51f5c3c9f,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,+740-055-002-861-603+,5,5,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,True,exact_projection_gap_count,5,8,,Existing hard negative from prior M-70 packet.
61b1eda440c138d0,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,+527-555-231-240-798+,5,5,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,True,exact_projection_gap_count,5,8,,"Fresh raw-page crop retained as a primary target under the forger protocol, but v1 overcount makes it a high-risk failure witness."
742697b5b426f5a5,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_005,M-376,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,+740-100-176-002-861-533-717+,7,7,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_376_impression_a_existing_hard_negative_source.png,True,not_enough_projection_gaps,0,4,,Existing hard negative from prior M-70 packet.
f3575b0bc93fdfae,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_006,M-381,external_stress_control,existing_segmentation_instability_stress_control,+740-055-220-032-798-002-820+,7,7,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_381_panel_existing_stress_negative_source.png,True,exact_projection_gap_count,7,8,,Existing no-overlay stress control; prior blind reviews found segmentation instability.
772b9d777c46c888,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_008,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+001-740-923-033-706+,5,5,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,True,not_enough_projection_gaps,0,3,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
6fa966bcb0be3d71,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_009,H-665,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-004-060-692+,4,4,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/H_665_cisi_pakistan_n343_label_masked_context_source.png,True,not_enough_projection_gaps,0,2,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
4bca615ac29b485f,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_010,M-365,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+527-550-033-705-220-415-060-550+,8,8,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_365_cisi_india_n126_label_masked_context_source.png,True,not_enough_projection_gaps,0,3,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
2e32370b188bd0e4,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_011,M-811,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,+226-032-803+,3,3,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_811_A_diagnostic_v1_failed_source.png,True,exact_projection_gap_count,3,9,,"Fresh raw-page crop retained as a primary target under the forger protocol, but v1 overcount makes it a high-risk failure witness."
3432c95e6a333675,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_012,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,+405-061-740-806+,4,4,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/H_654_A_recut_signband_source.png,True,exact_projection_gap_count,4,5,,"Tighter H-654 recut after v1 reviewer split 4 vs 5. Single public view, so not paired-view promotion-capable alone."
c6087db16361666f,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_013,M-525,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+423-003-001-900-740-690-435-255+,8,8,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_525_cisi_pakistan_n40_label_masked_context_source.png,True,not_enough_projection_gaps,0,2,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
64f855cc1bd53749,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_016,H-158,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+154-806-472-001-740-405-590+,7,7,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/H_158_cisi_india_n237_label_masked_context_source.png,True,not_enough_projection_gaps,0,3,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
13a4bc922538d134,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_017,M-534,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-321-407-845-033-705-235+,7,7,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_534_cisi_india_n35_label_masked_context_source.png,True,too_narrow,0,,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
8dcc183d27385b9a,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_018,M-1523,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-585-033-705-233-235-806+,7,7,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1523_cisi_pakistan_n253_label_masked_context_source.png,True,not_enough_projection_gaps,0,1,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
c1d5fdf4ca69bb5f,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_019,M-567,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+407-061-845-240-798+,5,5,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_567_cisi_india_n34_label_masked_context_source.png,True,not_enough_projection_gaps,0,3,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
46c8009189551683,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_020,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,+407-004-001-740-407-590-235+,7,7,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1310_A_recut_signband_source.png,True,exact_projection_gap_count,7,11,,Tighter M-1310 face recut after v1 reviewer noted edge fragments and counted 8 against 7.
04cd9682331e629b,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_021,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+405-004-001-139+,4,4,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,True,exact_projection_gap_count,4,5,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
ebd3454bf08b73b9,data/open_prototype/reports/effective_unicity_directionality_blind_packet_v2c_answer_key.csv,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_023,M-1315,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,+617-142-240+,3,3,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1315_cisi_pakistan_n202_label_masked_context_source.png,True,exact_projection_gap_count,3,3,,"Forger-recommended routed real negative from the corrected v2 public route probe. Context crop is cut from raw page, with OCR word boxes parsed under the five-coordinate DjVu fix and masked before blinding; still requires human leakage QA."
